"pmid","decision","layer","reason","citation_chase","language_exclude"
"25338205","exclude","none","Nanocomposite immunoassay development; analytical; no clinical cohort","no","no"
"23509434","exclude","none","Flagellar antigen immunodiagnostic kit development; panel-based; qualitative","no","no"
"20565990","include","L3","Tanzania; 1680 febrile children; culture-proven typhoid 1 percent; Widal","no","no"
"6421940","include","L1","Compares bone marrow blood duodenal rectal culture sensitivity typhoid","no","no"
"1316257","exclude","none","In vitro fluoroquinolone activity Salmonella isolates; AMR only","no","no"
"28260765","include","L3","80 clinically suspected; blood culture positivity 16.25 percent; PCR","no","no"
"25845519","include","L1","Blood culture sensitivity 70 percent; factors for negative culture children","no","no"
"17524573","exclude","none","Tunisia outbreak isolates PFGE typing; no positivity denominator","no","no"
"7342378","exclude","none","Widal diagnostic value; culture-proven groups panel; no positivity cohort","no","no"
"28329181","maybe","L3","Nepal; 2092 clinical enteric fever; 41 percent blood culture positive","no","no"
"11531326","exclude","none","Single case report unusual presentation; no denominator","no","no"
"34271792","exclude","none","Single case report XDR splenic abscesses; no denominator","no","no"
"15347861","include","L3","1296 suspected enteric fever; 157 S. Typhi isolated positivity","no","no"
"19741289","exclude","none","Indonesia enteric fever resistance trends; no positivity denominator","no","no"
"34463211","exclude","none","Immunoinformatic vaccine construct design; in silico; not diagnostic","no","no"
"20478986","include","L3","Turkey outbreak; 867 patients; 42 cultures positive 27.3 percent","no","no"
"10798017","exclude","none","Vi antigen coagglutination test; mixed reference; no positivity","no","no"
"11883337","exclude","none","Black tea extract in vitro antibacterial; not diagnostic","no","no"
"7927464","exclude","none","German language salmonellosis epidemiology review","no","yes"
"1089354","exclude","none","Single anaerobic S. typhi isolate report; not diagnostic","no","no"
"25399538","exclude","none","Recombinant HlyE ELISA serodiagnosis; panel-based; no positivity","no","no"
"3130067","exclude","none","Protein antigen ELISA serum urine; panel-based; no positivity","no","no"
"1879196","exclude","none","Mouse model Vi antigen detection; not human","no","no"
"10403007","exclude","none","Flagellin epitope ELISA serodiagnosis; panel-based; no positivity","no","no"
"9620400","include","multiple","515 suspected; buffy coat versus broth culture sensitivity; positivity","no","no"
"42363342","exclude","none","Single case report splenic infarct; no denominator","no","no"
"1398852","exclude","none","Delhi MDR isolates antibiogram; no positivity denominator","no","no"
"3281976","exclude","none","Monoclonal antibody characterization; analytical; not clinical diagnostic","no","no"
"10821084","exclude","none","Widal diagnostic titres; food handlers plus confirmed cases; panel","no","no"
"21781418","include","L3","450 suspected typhoid; blood culture positive; Enterocheck RDT","no","no"
"10910545","exclude","none","Single case report hemophagocytic syndrome; no denominator","no","no"
"6311874","include","L1","SPS blood culture additive; recovery yield S. typhi paratyphi","no","no"
"2013632","include","L1","Blood versus bone marrow culture yield; FUO patients","no","no"
"42044148","exclude","none","England Wales surveillance; carriage genomics; confirmed cases no positivity","no","no"
"1398805","include","L3","122 suspected enteric fever; blood culture positivity 34.4 percent","no","no"
"11092435","include","L3","France floating restaurant outbreak; 27 typhoid; 15 culture-confirmed","no","no"
"12164298","maybe","L3","Dipstick IgM evaluation; culture positive 65.9 percent clinical typhoid","no","no"
"32187940","exclude","none","Jiangyin outbreak molecular typing; confirmed isolates; no positivity denominator","no","no"
"8645789","maybe","L3","106 febrile; 40 culture-positive typhoid; LPS antibody evaluation","no","no"
"2754002","maybe","L3","339 adult febrile; culture-positive typhoid; LPS ELISA serodiagnosis","no","no"
"19006508","exclude","none","Review paratyphi emergence; commentary; no abstract","no","no"
"3089041","include","L1","Bone marrow aspirate culture versus blood culture sensitivity; typhoid","no","no"
"9430522","exclude","none","Dot EIA antibody longevity kinetics; not diagnostic accuracy positivity","no","no"
"11289678","include","L3","Vietnam population surveillance; 658 blood cultures; 8.5 percent positivity","no","no"
"22839649","exclude","none","PCR human DNA removal method; spiked samples; molecular","no","no"
"3055466","include","L1","Whole blood versus streptokinase clot culture sensitivity; enteric fever","no","no"
"12838677","exclude","none","Turkish language typhoid outbreak report; language exclude","no","yes"
"15523866","exclude","none","Widal antibody titre profile by demographics; seroepidemiology not diagnostic","no","no"
"26449939","exclude","none","Mathematical modeling typhoid emergence drivers; not diagnostic positivity","no","no"
"9158264","exclude","none","Clinical comparison susceptible versus MDR typhoid; no diagnostic content","no","no"
"6632352","exclude","none","Matsuyama surveillance; confirmed cases; sewage detection; no positivity","no","no"
"2473209","exclude","none","IgM adherence test serodiagnosis; panel-based; no positivity","no","no"
"17685217","exclude","none","Single case report multiorgan involvement; no denominator","no","no"
"11523761","include","L3","227 febrile children; culture-positive 108; CRP diagnostic value","no","no"
"2617639","exclude","none","Urine coagglutination Widal evaluation; panel-based; no positivity cohort","no","no"
"11477965","maybe","L3","Vi vaccine RCT China; passive surveillance; culture-confirmed typhoid cases","no","no"
"6110821","exclude","none","Vi serology carrier detection; special population carriers","no","no"
"6868099","exclude","none","Counter immunoelectrophoresis antigen detection; suspected cases; culture nearly negative","no","no"
"7380998","exclude","none","Urine antigen coagglutination; confirmed-case panel; no positivity","no","no"
"2237587","maybe","L3","356 suspected; bone marrow culture positivity 62 percent; coagglutination","no","no"
"16783041","include","L3","563 clinically suspected; blood culture reference; Typhidot evaluation","no","no"
"31730615","exclude","none","Azithromycin resistance mechanism; surveillance isolates; molecular no positivity","no","no"
"7830302","include","L3","2143 pyrexial samples; Salmonella culture positivity; blood bone marrow","no","no"
"8606446","exclude","none","Cefixime treatment trial; culture-confirmed enrollment; not diagnostic content","no","no"
"21123100","include","L3","Nepal children; 2039 suspected; blood culture positivity 7.5 percent","no","no"
"6192305","exclude","none","Vi serology chronic carrier detection; special population carriers","no","no"
"7419698","exclude","none","Vi antibody assay carrier surveillance; special population carriers","no","no"
"336802","exclude","none","R factor antimicrobial resistance isolates; molecular; no positivity","no","no"
"39701118","include","multiple","501 febrile children; blood culture accuracy LCM; DPPT positivity","no","no"
"7575344","include","L3","405 suspected typhoid; Salmonella isolated positivity; plasmid AMR","no","no"
"2126297","exclude","none","Ofloxacin treatment MDR typhoid; 30 patients; not diagnostic","no","no"
"8211020","exclude","none","Small travel outbreak six cases; travelers; no positivity denominator","no","no"
"48834","include","L1","Compares blood bone marrow urine rectal rose-spot culture recovery","no","no"
"24519873","exclude","none","Controlled human infection model development; challenge attack rates; not surveillance","no","no"
"9055495","exclude","none","Widal test reappraisal; donors plus confirmed cases; panel-based","no","no"
"42142522","exclude","none","Secondary analysis predicting incidence from bloodstream prevalence; systematic review","yes","no"
"2662634","maybe","L3","Prospective febrile cohort; Vi-IFAT; blood culture-confirmed typhoid","no","no"
"27737634","include","L3","Bangladesh; 300 non-malarial febrile; enteric fever 11.3 percent culture PCR","no","no"
"41847975","exclude","none","Vaccine immunogenicity assay development validation; preclinical; not diagnostic","no","no"
"16240978","include","L3","109 suspected typhoid; blood culture positivity 27.5 percent; MDR","no","no"
"8354556","exclude","none","Ludhiana MDR isolates susceptibility; no positivity denominator","no","no"
"1601471","exclude","none","Plasmid multidrug resistance isolates; molecular; no positivity denominator","no","no"
"8461177","include","multiple","2382 febrile children; culture-positive 145; Widal; culture misses cases","no","no"
"2466868","exclude","none","Monoclonal antibody LPS epitope characterization; analytical; not diagnostic","no","no"
"15900841","exclude","none","Turkish language single case report; language exclude","no","yes"
"9402926","exclude","none","Counter-current immunoelectrophoresis serodiagnosis; panel-based; low sensitivity","no","no"
"2332479","maybe","L1","Mononuclear cell-platelet layer blood culture; rapid detection method","no","no"
"11217269","include","L3","5410 blood samples; S. typhi positivity 13.2 percent; MDR","no","no"
"21093188","exclude","none","Algeria typhoid isolates susceptibility; no positivity denominator","no","no"
"18823602","exclude","none","Danish language case series travelers; language exclude","no","yes"
"32119918","exclude","none","Single XDR case letter; traveler; no abstract","no","no"
"1452239","exclude","none","Calcutta outbreak isolates chloramphenicol resistance; no positivity denominator","no","no"
"9765646","exclude","none","Single case report septic shock; no denominator","no","no"
"41643898","exclude","none","Delhi AMR surveillance network isolates; no positivity denominator","no","no"
"12211593","include","L3","Dhaka; blood culture S. Typhi isolation rates yearly; positivity","no","no"
"10937381","include","L3","7866 blood bone marrow samples; S. typhi positivity 12.56 percent","no","no"
"12542445","exclude","none","Single case report thrombocytopenia; no denominator","no","no"
"27019910","exclude","none","Polish language ELISA outbreak serology; language exclude","no","yes"
"25762768","exclude","none","Molecular gyrA resistance detection from RDTs; not diagnostic positivity","no","no"
"14197331","exclude","none","Monkey total-body irradiation antibiotic study; not typhoid","no","no"
"9139364","maybe","L3","149 suspected outpatients; dot EIA; mixed culture Widal reference","no","no"
"6493077","exclude","none","Turkish language Widal microagglutination comparison; language exclude","no","yes"
"3650270","exclude","none","Single case report lactose-fermenting strain; no denominator","no","no"
"6812319","exclude","none","German language two-patient case report; language exclude","no","yes"
"3102385","exclude","none","In vitro ofloxacin activity typhoid isolates; no positivity denominator","no","no"
"16761675","exclude","none","Rawalpindi typhoid isolates resistance trends; no positivity denominator","no","no"
"19172067","exclude","none","Single case report breast abscess; no denominator","no","no"
"9491679","exclude","none","LPS haemagglutination test serodiagnosis; panel-based; no positivity cohort","no","no"
"1938843","exclude","none","Chloramphenicol resistance 25 culture-positive typhoid; no positivity denominator","no","no"
"8050442","exclude","none","Single case report false-positive Widal BCG; special population","no","no"
"9871933","exclude","none","Widal evaluation Lebanon; confirmed versus controls panel; no positivity","no","no"
"20966592","maybe","L3","Blood culture versus staphylococcal coagglutination; suspected enteric fever; title only","no","no"
"1296946","exclude","none","Porur enteric fever isolates multidrug resistance; no positivity denominator","no","no"
"2218413","exclude","none","Four-case aztreonam treatment series; no denominator","no","no"
"25145066","exclude","none","Single case report bacteriuria; no denominator","no","no"
"5973707","exclude","none","Salmonella lysotypes phage typing Romania; not diagnostic","no","no"
"8370935","exclude","none","Single case report mixed-strain infection; no abstract","no","no"
"985743","exclude","none","In vitro antibiotic sensitivity enteric isolates; no positivity denominator","no","no"
"6746064","include","L1","Bone marrow culture versus blood culture; enteric fever diagnosis","no","no"
"8885503","exclude","none","Hebrew language single case report; language exclude","no","yes"
"14058297","exclude","none","Antibiotic sensitivity pattern typhoid isolates; AMR only","no","no"
