pmid,decision,layer,reason,citation_chase,language_exclude
9621206,exclude,none,molecular fingerprinting Vi-phage typing study,no,no
24951835,exclude,none,comparative genomics typhoidal serovars study,no,no
14607870,exclude,none,Vi antigen mimotope phage display discovery study,no,no
34795837,exclude,none,plant root antibacterial screening study,no,no
38974275,exclude,none,snail slime antibacterial screening study,no,no
37925042,exclude,none,vaccine adjuvant animal immunogenicity study,no,no
30284142,exclude,none,bioinformatic sRNA identification study,no,no
8926085,exclude,none,fusion antigen vaccine strain immunogenicity study,no,no
601523,exclude,none,chronic carrier antibiotic treatment case series,no,no
32552753,maybe,L3,slum children Salmonella prevalence WASH risk factors,no,no
848877,exclude,none,chick embryo antigen protective antibody study,no,no
2713064,include,L1,serology sensitivity specificity vs blood-culture-confirmed children,no,no
38365414,exclude,none,AMR prevalence modelling study not case-definition,no,no
16926465,exclude,none,nalidixic acid marker fluoroquinolone resistance study,no,no
20875199,maybe,L3,South Africa outbreak case-control clinically diagnosed cases,no,no
31575775,exclude,none,mouse carriage model immunology mechanism study,no,no
24498453,exclude,none,PCR assay analytical validation on isolates,no,no
22180799,exclude,none,in vivo gene expression transcriptomics patients blood,no,no
7681645,maybe,L2,bacteremia clinically indistinguishable from malaria case series,no,no
27634430,exclude,none,Ty21a cross-reactive T cell immunogenicity study,no,no
21794163,exclude,none,copper vessel inactivation environmental study,no,no
41950345,exclude,none,microfluidics point-of-care platform development,no,no
18367274,exclude,none,cyanobacteria genetic engineering unrelated topic,no,no
10708883,exclude,none,NK cell activity in vitro immunology study,no,no
9009288,exclude,none,epithelial IL-6 secretion in vitro pathogenesis study,no,no
8063417,exclude,none,ompR mutant molecular regulation study,no,no
786102,exclude,none,plasmid transfer Enterobacter Proteus off-topic study,no,no
4633427,exclude,none,vaccine endotoxicity mouse toxicity testing study,no,no
31760095,exclude,none,haematological malignancy special population immunodeficiency,no,no
30373642,exclude,none,SCAR molecular marker specificity development study,no,no
6449903,exclude,none,piperacillin in vitro antimicrobial susceptibility study,no,no
3275403,exclude,none,not typhoid; general endocarditis blood culture,no,no
17672128,exclude,none,non-eligible language,no,yes
24311628,exclude,none,plant extract antibacterial antifungal screening study,no,no
2017658,exclude,none,Ty21a vaccine antibody-secreting cell immunogenicity study,no,no
