"pmid","decision","layer","reason","citation_chase","language_exclude"
"25182556","exclude","none","Typhi antibiotic resistance pattern","no","no"
"40185556","exclude","none","returning traveler infections narrative review","no","no"
"7725844","exclude","none","haemostatic abnormalities enteric fever; complication","no","no"
"14836909","exclude","none","Widal carrier detection; special population","no","no"
"8312961","maybe","L2","typhoid clinical characteristics Haiti; symptom frequencies","no","no"
"15426601","exclude","none","typhoid pneumonia pathogenesis; experimental","no","no"
"27655911","exclude","none","vaccine vector molecular engineering","no","no"
"26443568","exclude","none","mucosal immunology review","no","no"
"32591996","maybe","L2","culture-positive enteric fever clinical profile; no abstract","no","no"
"30433375","maybe","L3","milk-borne enteric fever outbreaks; no abstract","no","no"
"6377104","exclude","none","non-typhoid Salmonella in transplant recipients","no","no"
"17582579","exclude","none","personal perspective enteric fever research","no","no"
"16937545","exclude","none","case report paratyphi A hepatic failure","no","no"
"20986566","exclude","none","Vi agglutination carrier detection; no abstract","no","no"
"269194","maybe","L2","serologic diagnostic tests Aberdeen typhoid outbreak","no","no"
"11681112","include","L1","blood and bone marrow culture positivity reported","no","no"
"9387569","exclude","none","typhimurium phage typing AMR; not typhoid","no","no"
"2661008","exclude","none","typhimurium food-poisoning outbreak; not enteric fever","no","no"
"24540131","exclude","none","Vi-agglutination carrier detection; no abstract","no","no"
"32823414","exclude","none","epidemic retinitis correlation; typhoid incidental","no","no"
"38257990","exclude","none","fowl typhoid turkey outbreak; not human","no","no"
"28836651","exclude","none","communicable disease surveillance Egypt; no positivity","no","no"
"17120972","exclude","none","vaccine campaign feasibility; no diagnostic data","no","no"
"32388760","exclude","none","in vitro pigment antibacterial activity","no","no"
"23961059","exclude","none","in vitro plant antimicrobial activity","no","no"
"39448532","exclude","none","scrub typhus case report; not typhoid","no","no"
"31908944","exclude","none","scrub typhus case report; not typhoid","no","no"
"39021559","exclude","none","non-typhoid Salmonella AMR livestock","no","no"
"15608832","exclude","none","Salmonella septicaemia audit; mixed NTS travel","no","no"
"34652510","exclude","none","typhoid perforation surgical outcomes children","no","no"
"14966335","exclude","none","typhoid incidence AMR surveillance Korea; no positivity","no","no"
"30995815","exclude","none","systematic review African zoonoses; typhoid misdiagnosis noted","yes","no"
"14090349","exclude","none","French; H2S detection media method","no","no"
"17611346","exclude","none","communicable disease surveillance; typhoid incidental","no","no"
"7888548","exclude","none","immigration typhoid transmission epidemiology","no","no"
"1413100","maybe","L2","typhoid paratyphoid clinical features; symptom frequencies","no","no"
"23928638","exclude","none","diarrhea surveillance explicitly excluding typhoid","no","no"
"33408236","exclude","none","typhoid toxin gene molecular study","no","no"
"2456945","exclude","none","bone marrow granulomas histopathology; typhoid incidental","no","no"
"36420914","exclude","none","systematic review enteric fever cephalosporin treatment","yes","no"
"29531653","exclude","none","bacteraemia AMR sickle-cell children; isolate proportion","no","no"
"28670637","exclude","none","Salmonella serotyping AMR lettuce human samples","no","no"
"22345886","exclude","none","case report ceftriaxone encephalopathy","no","no"
"25902360","exclude","none","typhoid vaccination strategies review","no","no"
"15138078","exclude","none","MDR typhoid treatment review","no","no"
"324394","exclude","none","R-plasmid molecular characterization","no","no"
"41578201","exclude","none","dengue incidence and costs; not typhoid","no","no"
"28893751","exclude","none","non-typhoidal Salmonella survey Italy","no","no"
"14999618","exclude","none","typhoid vaccine adverse event surveillance","no","no"
"8350805","exclude","none","case report typhoid haemophagocytosis","no","no"
"25092320","exclude","none","paratyphi A genomic evolution study","no","no"
"6979775","exclude","none","B-lymphocyte activation immunology; basic science","no","no"
"14651329","exclude","none","brucellosis serology review; not typhoid","no","no"
"17723696","exclude","none","DNA microarray detection method development","no","no"
"16883440","exclude","none","multiplex PCR detection method development","no","no"
"30192396","exclude","none","dengue chikungunya epidemiology; typhi coinfection incidental","no","no"
"2813240","exclude","none","case report enteric fever hypercalcaemia","no","no"
"6750525","exclude","none","case report S. dublin compromised hosts","no","no"
"1806885","exclude","none","Russian; vaccine irradiated mice experiment","no","yes"
"39165253","exclude","none","case series mycotic aneurysms","no","no"
"32935878","exclude","none","lateral flow assay development; food detection","no","no"
"39110693","exclude","none","typhoid transmission mathematical model","no","no"
"16495536","exclude","none","Salmonella gene expression molecular study","no","no"
"1356607","exclude","none","French; bacterial seawater survival microbiology","no","no"
"3168071","exclude","none","ceftriaxone treatment mixed infections; typhoid incidental","no","no"
"7872990","exclude","none","molecular cloning paratyphi flagellin gene","no","no"
"8912837","exclude","none","EBV hemophagocytic syndrome; typhoid incidental","no","no"
"30188904","exclude","none","typhoid transmission mathematical model","no","no"
"6098646","exclude","none","case report typhoid mimicking encephalitis","no","no"
"19745521","exclude","none","narrative review typhoid diagnosis Africa","no","no"
"39221367","exclude","none","case report paratyphi B wound infection","no","no"
"31610219","exclude","none","attenuated vaccine candidate; mouse molecular","no","no"
"28124965","exclude","none","Turkish; NTS Kentucky case report","no","yes"
"10457295","exclude","none","non-typhoid Salmonella enteritis treatment trial","no","no"
"19866875","exclude","none","typhoid bacilluria; urine not blood marrow","no","no"
"816698","maybe","L2","Widal diagnostic titer; culture reference; sensitivity","no","no"
"29279484","exclude","none","typhoid vaccination compliance travelers","no","no"
"9282390","exclude","none","non-typhoid foodborne salmonellosis review","no","no"
"33135379","exclude","none","attenuated vaccine candidate; mouse molecular","no","no"
"14184873","exclude","none","vaccine bactericidal immunology; no abstract","no","no"
"35531587","exclude","none","case reports gall bladder complications","no","no"
"20505977","maybe","L3","febrile illness aetiology cohort; enteric fever proportion","no","no"
"16350877","exclude","none","NTS Java fish-tank risk factor","no","no"
"36053585","exclude","none","WASH food practices enteric fever; risk-factor","no","no"
"10707733","exclude","none","case report infant typhoid","no","no"
"19868651","exclude","none","mouse typhoid strains immunology; not human","no","no"
"28344395","exclude","none","fowl typhoid Gallinarum outbreak; not human","no","no"
"31383831","exclude","none","case report adult Still disease","no","no"
"35600492","exclude","none","typhoid challenges commentary Pakistan","no","no"
"25621383","exclude","none","MDR foodborne pathogens review","no","no"
"5872018","exclude","none","Russian; haemagglutination antigen detection method","no","yes"
"24179905","exclude","none","typhoid perforation surgical outcomes; coli cultured","no","no"
"12268039","exclude","none","typhoid vaccines outlook; no abstract","no","no"
"17582567","exclude","none","typhoid vaccine program overview Asia","no","no"
"9265302","exclude","none","Norwegian; imported murine typhus not typhoid","no","yes"
"14479101","exclude","none","French; vaccine immunity evaluation","no","no"
"29036988","exclude","none","Chinese; paratyphi A molecular typing AMR","no","no"
"42404503","exclude","none","knowledge attitudes practices survey","no","no"
"10678900","exclude","none","Salmonella macrophage survival basic science","no","no"
"25865934","exclude","none","malaria-typhoid co-infection mathematical model","no","no"
"18901550","maybe","L3","family typhoid outbreak; no abstract","no","no"
"27574034","exclude","none","travel VFR disease surveillance; travelers","no","no"
"75606","exclude","none","Bulgarian; fowl typhoid poultry serology","no","yes"
"6326972","exclude","none","French; experimental mouse typhi infection","no","no"
"8409505","exclude","none","enteric fever fluoroquinolone treatment trial","no","no"
"107597","exclude","none","enteric infections epidemiology review Singapore","no","no"
"18877908","exclude","none","French; bacteriophage typhoid treatment","no","no"
"21716657","exclude","none","spv genes pathogenesis molecular","no","no"
"30204792","exclude","none","erratum; molecular detection method","no","no"
"15415884","exclude","none","typhoid outbreak environmental aspects; no abstract","no","no"
"15415883","maybe","L3","typhoid outbreak epidemiological aspects; no abstract","no","no"
"21906415","exclude","none","systematic review ornamental fish AMR; not typhoid","no","no"
"7847540","exclude","none","case report Salmonella ovarian abscess","no","no"
"13808899","exclude","none","Czech language; typhoid outbreaks Slovakia","no","yes"
"18881526","exclude","none","personal anecdote typhoid smallpox; no abstract","no","no"
"15415886","exclude","none","typhoid outbreak treatment aspect; no abstract","no","no"
"30845330","exclude","none","vaccine trial protocol methods paper","no","no"
"20997123","exclude","none","typhoid serum therapy treatment; no abstract","no","no"
"15415887","exclude","none","typhoid outbreak administrative aspects; no abstract","no","no"
"22689037","exclude","none","Salmonella outbreaks food-safety policy; no positivity","no","no"
"40226208","exclude","none","case report typhoid neurological presentation","no","no"
"31203798","exclude","none","disease incidence forecasting model","no","no"
"24539410","exclude","none","Vi agglutinins carrier detection; special population","no","no"
"20992927","exclude","none","penicillin sensitivity typhoid bacillus; no abstract","no","no"
"13772190","exclude","none","French; carrier detection typhoid","no","no"
