pmid,decision,layer,reason,citation_chase,language_exclude
9234801,exclude,none,Vaccine vector safety/immunogenicity trial; no positivity data,no,no
7676907,exclude,none,Leishmaniasis serodiagnosis; typhoid only comparator group,no,no
5285574,exclude,none,Two-case report; bone-marrow findings; no denominator,no,no
28241011,exclude,L3,Meta-regression burden estimate; not accuracy or positivity study,yes,no
41647734,exclude,none,General diarrhea surveillance; typhoid not separately reported,no,no
21569723,exclude,none,Multi-disease alert system evaluation; typhoid one of many,no,no
25177583,maybe,L2,Reference-standard misclassification concept; no explicit typhoid mention,no,no
1365057,exclude,none,Croatian language excluded per protocol; single case report,no,yes
20754786,exclude,none,Environmental water testing method; not clinical diagnosis,no,no
19276655,exclude,none,Hospital discharge coded epidemiology; no accuracy evaluation,no,no
4824945,exclude,none,Clinical complication case series; not diagnostic accuracy,no,no
19006513,exclude,none,Single fatal case report; not diagnostic accuracy,no,no
24358109,exclude,L2,Systematic review meta-analysis of POC test performance,yes,no
19054916,exclude,none,Clinical characteristics of confirmed patients; no accuracy testing,no,no
16855314,exclude,none,Antibiotic resistance isolates study; not diagnostic accuracy,no,no
40885410,exclude,none,Historical eponym article; no primary diagnostic data,no,no
39267753,exclude,none,Vaccine immunogenicity helminth co-infection study; no positivity,no,no
32868357,exclude,none,Study protocol; no results yet; multi-pathogen burden,no,no
19868279,exclude,none,Animal experiment; historical pathogenesis; not human clinical,no,no
38254268,exclude,none,Two-case series with literature review; no denominator,no,no
30847033,exclude,none,Molecular typing methods OMP/RAPD/PFGE; not diagnostic accuracy,no,no
22118951,exclude,none,General review of Salmonella; no diagnostic accuracy data,no,no
27731556,exclude,none,Dengue-Chikungunya coinfection study; not typhoid related,no,no
18592842,exclude,none,Narrative review of malaria-typhoid diagnostic challenges,yes,no
37790287,maybe,L3,Widal seroprevalence typhoid febrile patients; no culture,no,no
32091696,exclude,none,General sepsis guideline; not typhoid-specific diagnostics,no,no
37975995,exclude,none,Pangenome drug-target study; no diagnostic content,no,no
8932986,exclude,none,Cytokine mRNA pathogenesis study; not diagnostic accuracy,no,no
20927288,exclude,none,AMR mechanism review; no diagnostic accuracy content,no,no
36705211,maybe,L3,Typhoid prevalence in dengue cases; method unspecified,no,no
21531174,include,L3,RCT reports culture-confirmed proportion among clinical enteric fever,no,no
15307027,exclude,none,Travelers vaccine-targeting surveillance; special population excluded,no,no
18843701,exclude,none,Cochrane treatment meta-analysis; not diagnostic accuracy,yes,no
39670185,maybe,L3,Stool-culture positivity among recruited patients; AMR focus,no,no
31178915,exclude,none,Anti-Salmonella pectin extract drug-discovery study; not diagnostic,no,no
11289012,exclude,none,Leptospirosis dipstick study; typhoid only differential diagnosis,no,no
32107527,exclude,none,Bacteremia in severe malaria; typhoid incidental finding,no,no
3502016,exclude,none,Turkish language; treatment comparison study excluded,no,yes
6341407,include,L1,Coagglutination vs conventional blood-clot culture; 95% agreement,no,no
17431438,exclude,none,Single case report; GI hemorrhage complication,no,no
11041149,exclude,none,Food/meat culture-media comparison; not clinical diagnosis,no,no
40372181,exclude,none,Spatial-temporal incidence analysis; no diagnostic accuracy data,no,no
29207706,exclude,none,ESBL molecular detection study; not diagnostic accuracy,no,no
7641483,exclude,none,Septic sacroiliitis case series; typhoid minor subset,no,no
15483757,exclude,none,German case report; scrub typhus not typhoid,no,yes
26449937,exclude,none,Perspective review notes blood-culture sensitivity limits,yes,no
35308424,exclude,none,Narrative burden/vaccination review; not diagnostic accuracy,no,no
6842472,exclude,none,Single case report; Salmonella dublin arthritis,no,no
21092625,exclude,none,Chinese MLST/PFGE genotyping study; not diagnostic,no,no
18905312,exclude,none,German language; no abstract available,no,yes
10052275,exclude,none,Endocarditis case series; typhoid incidental organism,no,no
42016368,exclude,none,NDM-5 AMR mechanism review; not diagnostics,no,no
27437216,exclude,none,Scrub typhus focus; no typhoid-specific data,no,no
11577150,exclude,none,Fimbriae genomics study; not diagnostic accuracy,no,no
7797937,exclude,none,Phospholipase biomarker pathogenesis study; not diagnostic,no,no
22971857,exclude,none,Fluoroquinolone susceptibility criteria; not case-definition accuracy,no,no
3179078,exclude,none,AMR isolate surveillance; no diagnostic-accuracy evaluation,no,no
31413599,exclude,none,Clonal AMR molecular epidemiology; not diagnostic accuracy,no,no
31310226,exclude,none,Direct medical cost study; economic-only exclusion,no,no
9756457,include,L3,Outbreak report; case definition clinical or culture,no,no
39091994,maybe,L3,Febrile-illness prevalence via Widal/Weil-Felix; no culture,no,no
3090712,exclude,none,Treatment trial; no suspected/confirmed diagnostic counts,no,no
13457355,exclude,none,Basic Vi-antigen immunology study; not diagnostic,no,no
23634391,exclude,none,Widal baseline titre; healthy volunteers no culture,no,no
29014154,exclude,none,Single case report; ileal perforation surgery,no,no
18984479,exclude,none,Multi-disease import surveillance; no typhoid-specific accuracy data,no,no
39624547,exclude,none,Carbapenem susceptibility testing; not diagnostic-accuracy content,no,no
1280248,exclude,none,Monoclonal antibody characterization; basic immunology study,no,no
38074029,exclude,none,Single case report; MDR Salmonella endocarditis,no,no
26004722,exclude,none,Mouse model honey-treatment study; not human,no,no
2279469,exclude,none,General septicaemia bacteriology; typhoid minor component,no,no
