pmid,decision,layer,reason,citation_chase,language_exclude
22276105,include,L3,population-based surveillance; blood-culture confirmed typhoid incidence,no,no
12804994,exclude,none,single case report; genital ulcer,no,no
17673269,exclude,none,latex serology accuracy; not culture or clinical definition,no,no
11864178,exclude,none,single case report; fluoroquinolone resistance,no,no
12757224,include,L3,febrile children; blood-culture positivity for S. typhi,no,no
6789457,include,multiple,paratyphoid outbreak; blood-culture yield among confirmed cases,no,no
36511128,exclude,none,case report; brucellosis not typhoid,no,no
23585003,exclude,none,gene distribution; vaccine antigen; not diagnostic accuracy,no,no
39281825,exclude,none,antigen profiling; serodiagnostic development not accuracy,no,no
1341091,include,L2,clinical algorithm; sensitivity/specificity vs culture-positive typhoid,no,no
39641022,exclude,none,environmental water AMR genes; not human diagnosis,no,no
3798274,exclude,none,non-allowed language Afrikaans; case report,no,yes
23066491,exclude,none,single case report; HIV special population,no,no
28254988,exclude,none,draft genome; pure genomics; no positivity,no,no
14978991,exclude,none,non-typhoid ileal perforation; not typhoid,no,no
37983081,exclude,none,WASH risk-factor cohort; not diagnostic positivity,no,no
873122,exclude,none,Widal serology evaluation; not culture or clinical definition,no,no
15884685,exclude,none,clinical-therapeutic case series; no positivity or definition accuracy,no,no
123083,exclude,none,small case series; cardiac complications,no,no
25859155,exclude,none,case report with narrative review; no denominator,no,no
13216364,exclude,none,non-allowed language Afrikaans; no abstract,no,yes
853248,exclude,none,outbreak strain phage/AMR description; no positivity denominator,no,no
12171621,exclude,none,brucellosis PCR study; not typhoid,no,no
21804509,exclude,none,treatment trial; no diagnostic accuracy or positivity,no,no
38952512,exclude,none,nanoparticle antimicrobial activity; AMR study,no,no
24719692,exclude,none,multiplex PCR method development; analytical not clinical,no,no
19136804,exclude,none,single case report; renal abscess,no,no
18493312,maybe,L3,treatment RCT reports suspected and confirmed counts; positivity,no,no
25253252,exclude,none,non-typhoid Salmonella serology review; not typhoid,no,no
39821093,exclude,none,outbreak time-series dataset descriptor; chase references,yes,no
40766357,exclude,none,genomic AMR genotyping tool; pure genomics,no,no
38889189,exclude,none,genomic molecular epidemiology; not positivity or accuracy,no,no
41832696,maybe,L3,AMR study reports suspected and culture-confirmed positivity,no,no
3009281,exclude,none,single case report; HIV special population,no,no
40252689,exclude,none,TCV effectiveness study-design methods; not diagnostic positivity,no,no
24043999,exclude,none,AMR trends; Salmonella isolation from all blood cultures,no,no
26186586,maybe,L3,paratyphoid outbreak 601 confirmed; plausible positivity/attack-rate data,no,no
24198224,exclude,none,travellers-only paratyphoid outbreak; therapy focus; special population,no,no
20920053,exclude,none,travellers attack-rate hygiene trends; special population,no,no
41517053,include,L3,febrile children blood-culture positivity 41.5% Typhi,no,no
31665773,include,L3,febrile patients blood-culture Typhi positivity reported,no,no
24664784,include,L3,Harare outbreak 4181 suspected 52 confirmed typhoid,no,no
23634429,exclude,none,AMR therapeutics review; no diagnostic positivity content,no,no
21935450,exclude,none,TUBEX serologic rapid test accuracy; out of scope,no,no
26169980,exclude,none,travellers paratyphoid small series; no positivity denominator,no,no
7867742,maybe,L3,typhoid outbreak 81 confirmed; attack rates reported,no,no
13478071,exclude,none,German language excluded; animal mouse blood-culture test,no,yes
31218143,exclude,none,AMR susceptibility typhoid isolates; no positivity denominator,no,no
41322897,maybe,L3,multiplex PCR febrile cohort; typhoid culture positivity present,no,no
18312473,exclude,none,narrative review clinical/Widal diagnosis; no primary data,no,no
25315238,exclude,none,case reports typhoid-dengue coinfection; no denominator,no,no
27294165,exclude,none,single case report septic shock; no denominator,no,no
9638293,exclude,none,single lab-acquired paratyphoid case report; no denominator,no,no
24386229,exclude,none,HIV-only febrile bacteremia; predominant non-typhoid Salmonella,no,no
13156140,maybe,L1,blood culture Widal in 253 typhoid cases,no,no
39539546,exclude,none,serological assay development vaccine immunogenicity; no positivity,no,no
30344560,exclude,none,childhood enteric fever complications; no positivity/PPV,no,no
12693446,exclude,none,modified Widal serodiagnostic accuracy; out of scope,no,no
2755396,exclude,none,Russian language excluded; opisthorchiasis typhoid immunology,no,yes
18509759,exclude,none,travellers domestic typhoid; two cases; no positivity,no,no
8839648,exclude,none,adenosine deaminase biomarker; out of scope diagnostic,no,no
23075077,exclude,none,HIV-only non-typhoid Salmonella bacteraemia; special population,no,no
6977209,exclude,none,co-trimoxazole treatment trial; no diagnostic positivity data,no,no
30766999,exclude,none,Gates Foundation perspective commentary; no primary data,no,no
18826840,maybe,L3,febrile cohort with blood-culture-positive enteric fever comparator,no,no
37496432,maybe,L3,AFI blood-culture positivity; TP test versus culture,no,no
42242803,exclude,none,biosensor immunosensor lab method development; not clinical,no,no
20571169,include,L3,village typhoid outbreak; attack rate Widal positivity,no,no
39319013,exclude,none,carriers shedding biofilm AMR pathogenesis; no positivity,no,no
8517741,exclude,none,multiplex PCR Salmonella detection lab method; not clinical,no,no
14510164,maybe,L3,human typhoid surveillance 64 suspected 11 confirmed,no,no
35238367,exclude,none,typhoid vaccine cost-effectiveness modeling; no diagnostic data,no,no
37274532,exclude,none,TCV prevention perspective; no diagnostic positivity content,no,no
27495900,exclude,none,narrative review enteric fever India; no primary data,no,no
41675599,include,L3,Feni bloodstream infections; blood-culture positivity Typhi reported,no,no
35983519,exclude,none,TCV campaign implementation coverage cost; no positivity counts,no,no
1344225,exclude,none,phage typing antibiotic susceptibility isolates; no positivity,no,no
29720736,exclude,none,systematic review typhoid seasonality; citation chase database,yes,no
17648820,exclude,none,chickens animal blood culture Salmonella Typhimurium; not human,no,no
32963006,exclude,none,molecular gallbladder genotoxicity; no diagnostic content,no,no
22993409,include,multiple,serologic test eval; culture positivity; fever threshold vs culture,no,no
39212022,exclude,none,case report; three perforation cases; no denominator,no,no
4966310,exclude,none,German language not allowed,no,yes
36387619,include,L3,typhoid outbreak; case definitions; attack rate reported,no,no
5322754,exclude,none,carrier detection only; special population,no,no
9579614,include,L3,blood culture positive 77 of 171 suspected,no,no
29624284,exclude,none,poultry egg bacteria; not human typhoid,no,no
8042888,exclude,none,surveillance travel epidemiology; no positivity or definition,no,no
2694338,exclude,none,narrative management review; no diagnostic counts,no,no
36845782,exclude,none,single case report; no denominator,no,no
19048751,maybe,L1,blood culture positive 5 of 105 perforation,no,no
21482058,include,L3,French typhoid cluster; case definition; sixteen cases,no,no
10530559,exclude,none,histopathology case series; four cases,no,no
34120765,exclude,none,cost-effectiveness of vaccination; economic only,no,no
19173963,exclude,none,non-typhoidal Salmonella surveillance; not typhoid,no,no
24119827,exclude,none,narrative review enteric fever; not accuracy,no,no
34578216,exclude,none,systematic review meta-analysis; immunodiagnostic tests,yes,no
18807375,exclude,none,malaria diagnosis history; not typhoid,no,no
1265834,exclude,none,narrative typhoid management; no diagnostic counts,no,no
20152354,exclude,none,pediatric splenic abscess management; not typhoid diagnosis,no,no
