"pmid","decision","layer","reason","citation_chase","language_exclude"
"25774907","exclude","none","sRNA PCR detection method; analytical development","no","no"
"22534104","exclude","none","surface plasmon resonance immunosensor; analytical development","no","no"
"18362463","exclude","none","case report spinal epidural abscess Typhi","no","no"
"33455136","exclude","none","five typhoid cases PFGE traceability; molecular typing","no","no"
"25910921","exclude","none","commentary wider typhoid vaccine use","no","no"
"41641963","exclude","none","cholera-typhoid vaccine co-administration immunogenicity trial","no","no"
"36007074","exclude","none","molecular characterization circulating isolates; genomics AMR","no","no"
"31089918","exclude","none","genomic analysis Indian strains; pathogenicity genes","no","no"
"22423132","include","L3","foodborne typhoid outbreak; PFGE case definition; 12 cases","no","no"
"32981264","exclude","none","gyrA gene PCR detection; molecular AMR","no","no"
"39885648","exclude","none","Fis propionylation pathogenicity; molecular","no","no"
"3366868","exclude","none","Vi antigen quantitation optical methods; vaccine QC","no","no"
"9427557","exclude","none","recombinase pathogenicity island cloning; molecular","no","no"
"38177335","exclude","none","wastewater environmental surveillance culture; not human positivity","no","no"
"13698916","exclude","none","Italian language","no","yes"
"14502344","exclude","none","narrative review typhoid cellular microbiology pathogenesis","no","no"
"20392916","exclude","none","MDR haplotype SNP analysis of isolates; genomics","no","no"
"3893702","exclude","none","cefotaxime treatment trial; confirmed cases; no counts","no","no"
"28851288","exclude","none","immunocapture detection from food; environmental analytical","no","no"
"19706859","exclude","none","US typhoid surveillance; AMR trends; confirmed cases no positivity","no","no"
"23163213","maybe","L2","Widal microplate assay modifications; suspected and confirmed typhoid","no","no"
"26449944","maybe","L3","Kilifi invasive salmonellosis surveillance; Typhi proportion of bacteraemia","no","no"
"40639439","exclude","none","gene deletion recombineering; molecular AMR","no","no"
"21949819","exclude","none","MLVA typing blood and gallbladder isolates; molecular","no","no"
"40252838","exclude","none","protocol guidance for typhoid IVD evaluation; no primary data","no","no"
"30300755","exclude","none","PFGE SNP indigenous imported typing; molecular epidemiology","no","no"
"22152990","exclude","none","gold nanoparticle strip test development; analytical","no","no"
"42049909","exclude","none","transmission model cost-effectiveness; not diagnostic","no","no"
"25002303","exclude","none","qualitative typhoid vaccine acceptability; not diagnostic positivity","no","no"
"16145168","maybe","L2","paired serum ELISA serodiagnosis typhoid; sensitivity","no","no"
"20573880","exclude","none","proteomics antigen discovery for diagnostics; not clinical accuracy","no","no"
"20490498","exclude","none","virulence genotyping AMR environmental clinical; molecular","no","no"
"17629369","exclude","none","Ty21a Shigella antigen vaccine vector; animal","no","no"
"20168998","include","multiple","fever surveillance Tanzania; 1502 children; typhoid positivity; clinical features","no","no"
"25526763","maybe","multiple","febrile children bacteraemia 12%; clinical prediction; Typhi minor","no","no"
"1715952","exclude","none","Russian language","no","yes"
"16191420","exclude","none","virulence gene plasmid analysis; molecular","no","no"
"24064645","exclude","none","efflux pump ciprofloxacin resistance; AMR mechanism","no","no"
"2687324","exclude","none","isoenzyme analysis hybrid vaccine strains; characterization","no","no"
"25724589","exclude","none","efflux transporter characterization; AMR mechanism","no","no"
"25308535","exclude","none","AIL protein invasion pathogenesis; molecular","no","no"
"21073066","exclude","none","Vi gene SPI-7 status in isolates; molecular","no","no"
"11555299","exclude","none","macrophage-expressed genes SCOTS; molecular pathogenesis","no","no"
"34496256","exclude","none","toxin neutralization antibody structural biology; molecular","no","no"
"30057396","exclude","none","C difficile case reports; not typhoid diagnostic","no","no"
"8717407","exclude","none","review antibody-secreting cells oral vaccine; immunology","no","no"
"6368686","exclude","none","AMR of enteric pathogens; isolates no positivity","no","no"
"24612190","exclude","none","systematic review meta-analysis carrier status gallbladder cancer","yes","no"
"9453627","exclude","none","invasion gene environmental regulation; molecular pathogenesis","no","no"
"32396840","exclude","none","typhoid toxin subunit host adaptation; molecular","no","no"
"1125415","exclude","none","Russian language","no","yes"
"8743072","exclude","none","case reports hepatic abscess Typhi","no","no"
"21929877","include","multiple","waterborne typhoid outbreak; 637 clinical cases; 91 culture-positive","no","no"
"39508610","exclude","none","narrative review XDR Salmonella outbreaks control; AMR","no","no"
"38781698","exclude","none","Cas14a biosensor detection; analytical; milk samples","no","no"
"37261234","exclude","none","whole-genome sequencing MDR strains; genomics AMR","no","no"
"25528352","maybe","L3","Ghana Salmonella bacteraemia; 181 of 2768 positive; typhoidal 66","no","no"
"15344395","exclude","none","Russian language","no","yes"
"7269903","exclude","none","Russian language","no","yes"
"27097699","maybe","L3","clinical isolates AMR; 128 Typhi among 2230 specimens; positivity","no","no"
"30507460","include","L3","XDR typhoid outbreak Hyderabad; blood-culture confirmed; 486 cases","no","no"
"25910059","exclude","none","LAMP assay development evaluation; analytical spiked samples","no","no"
"5451954","exclude","none","treatment of chronic carriers; special population; small series","no","no"
"17124998","include","L3","febrile patients Nepal; 1774 blood cultures; 6.9% positive","no","no"
"15086394","exclude","none","Vi ELISA for immunocompetence assessment; not typhoid diagnosis","no","no"
"34242364","exclude","none","host gene invasion inflammation; cells and mice","no","no"
"15272749","maybe","L2","Widal vs culture in 80 suspected enteric fever","no","no"
"41556126","exclude","none","molecular XDR diagnostics development; analytical banked samples","no","no"
"33247585","exclude","none","US pediatric typhoid surveillance; travel-associated AMR; no positivity","no","no"
"26121266","exclude","none","ciprofloxacin resistance travellers PFGE; AMR molecular","no","no"
"28970225","exclude","none","environmental water survey during outbreak; not human positivity","no","no"
"29684021","exclude","none","paediatric WGS AMR surveillance isolates; genomics","no","no"
"27216239","exclude","none","serum bactericidal assay for vaccine evaluation; immunology","no","no"
"34402686","exclude","none","case report XDR Typhi meningitis","no","no"
"29882519","exclude","none","case report osteomyelitis thalassemia; special population","no","no"
"10678926","exclude","none","phase 2 attenuated vaccine trial; immunogenicity","no","no"
"41298221","exclude","none","MALDI-TOF serovar biomarker identification; analytical isolates","no","no"
"14777395","exclude","none","bacteriophage water detection; environmental; abstract unavailable","no","no"
"8491971","exclude","none","chloramphenicol-resistant enteric fever clinical profile; no positivity","no","no"
"5731545","exclude","none","Russian language","no","yes"
"8051283","exclude","none","comment letter PCR detection; no primary data","no","no"
"19538586","exclude","none","case report typhoid without travel history","no","no"
"38996496","exclude","none","genomic epidemiology AMR transmission; genomics","no","no"
"40466437","exclude","none","rifampin decapsulation mechanism; molecular; mouse","no","no"
"6979069","exclude","none","Portuguese language","no","yes"
"8349572","exclude","none","Vi typing phage transduction; molecular mapping","no","no"
"2251886","exclude","none","Russian language","no","yes"
"14132083","maybe","L3","typhoid outbreak connected with corned beef; abstract unavailable","no","no"
"40982564","exclude","none","household transmission chronic carrier genomics; small series","no","no"
"8613320","exclude","none","chloramphenicol sensitivity resurgence; AMR trend; abstract unavailable","no","no"
"1822714","exclude","none","antibiotic sensitivity letter; AMR; abstract unavailable","no","no"
"5933850","exclude","none","antibiotic sensitivity Typhi; AMR; abstract unavailable","no","no"
"14838189","exclude","none","Vi antigen chronic carrier detection; special population","no","no"
"22446857","exclude","none","review typhoid vaccine development","no","no"
"14720407","exclude","none","case report ciprofloxacin treatment failure","no","no"
"154338","exclude","none","detection of typhoid carriers; special population; abstract unavailable","no","no"
"21722249","exclude","none","narrative review typhoid treatment; not diagnostic","no","no"
"20334064","include","L3","febrile patients Nepal; 479 blood cultures; enteric fever prevalence 5.4%","no","no"
"25953964","exclude","none","case report sexually acquired urinary Typhi; special population","no","no"
"2831092","exclude","none","porin gene cloning expression; molecular","no","no"
"7240398","exclude","none","case report laboratory-acquired fatal salmonellosis","no","no"
"1178943","exclude","none","chloramphenicol sensitivity trend; AMR; abstract unavailable","no","no"
"1179883","exclude","none","Vi IgA antibodies bactericidal activity carriers; immunology","no","no"
"28436267","exclude","none","case report Typhi pneumonia empyema child","no","no"
"5348187","exclude","none","Polish language","no","yes"
"16466897","exclude","none","fluoroquinolone resistance gyrA mutation isolates; AMR molecular","no","no"
"16145086","exclude","none","Vi-negative Typhi PCR characterization; molecular not culture","no","no"
"10701295","exclude","none","copper resistance MDR correlation isolates; AMR","no","no"
"25891647","exclude","none","review combination diarrheal vaccines","no","no"
"11925996","maybe","L2","Widal test misuse; typhoid overdiagnosis; diagnostic performance","no","no"
"2716513","exclude","none","HeLa invasion lysis lipopolysaccharide; molecular pathogenesis","no","no"
"25340972","exclude","none","case report ESBL Typhi traveller","no","no"
"31612940","exclude","none","commentary typhoid conjugate vaccine introduction","no","no"
