pmid,decision,layer,reason,citation_chase,language_exclude
1319865,exclude,none,quinolone pharmacology review,no,no
34409783,exclude,none,rickettsial prevalence study; typhoid incidental,no,no
30057855,exclude,none,broad VPD surveillance; no typhoid positivity,no,no
39548786,exclude,none,dengue/Borrelia case series; not typhoid,no,no
36413564,exclude,none,non-typhoid Infantis; AMR-mechanism genomics,no,no
36758302,exclude,none,foodborne Salmonella genomics/AMR; food animals,no,no
10881078,exclude,none,non-eligible language,no,yes
9471540,exclude,none,non-eligible language,no,yes
19868572,exclude,none,bacteriophage lysis microbiology; not typhoid diagnostic,no,no
39569038,exclude,none,in-vitro plant antibacterial assay; test organism only,no,no
38868285,exclude,none,case report; no denominator,no,no
8344051,exclude,none,pneumonia case reports; typhoid incidental,no,no
9736155,exclude,none,antimicrobial resistance opinion review,no,no
39764764,exclude,none,poultry Pullorum/Gallinarum PCR; veterinary,no,no
28831228,exclude,none,poultry Salmonella Gallinarum PCR; veterinary,no,no
6671029,exclude,none,vaccination autoimmune immunology; not diagnostic,no,no
19867932,exclude,none,basic agglutination immunology in animals,no,no
15941073,exclude,none,non-eligible language,no,yes
14511291,exclude,none,immunization guidance bleeding disorders; not diagnostic,no,no
10088578,exclude,none,general surgery overview; typhoid incidental,no,no
849092,exclude,none,toxoplasmosis test; not typhoid,no,no
19552643,exclude,none,malaria bacteraemia; non-typhoidal Salmonella focus,no,no
3360578,exclude,none,surgical perforation series; no diagnostic denominator,no,no
22259250,exclude,none,AMR surveillance; no positivity or case definition,no,no
24374441,exclude,none,in-vitro onion antimicrobial assay; test organism only,no,no
15838097,exclude,none,vaccine development immunology; not diagnostic,no,no
3449078,exclude,none,antigen biochemistry; no accuracy versus culture,no,no
3036954,exclude,none,molecular vaccine construction; not diagnostic,no,no
5013832,exclude,none,stool pathogen survey; typhoid incidental; special population,no,no
3898705,exclude,none,Salmonella typhimurium AMR R-plasmid study; no diagnostic content,no,no
18566990,exclude,none,gallbladder cancer ecologic study; typhoid only as risk factor,no,no
16246547,exclude,none,in-vitro antibacterial synthesis; S typhi test organism,no,no
39219789,exclude,none,case report vertebral abscess; no denominator,no,no
19161118,exclude,none,food-worker carrier screening; S typhi not found,no,no
3927019,exclude,none,febrile agglutinin serology utility; not culture or case-definition,no,no
30230753,exclude,none,in-vitro antibacterial chitosan; S typhi test organism,no,no
18226481,exclude,none,in-vitro antibacterial essential oils; S typhi test organism,no,no
19839139,exclude,none,in-vitro antimicrobial essential oil; S typhi test organism,no,no
1308081,exclude,none,stool Listeria screening; typhi isolation incidental,no,no
7927792,exclude,none,molecular virulence PhoP regulon; no diagnostic content,no,no
29603538,exclude,none,glycoconjugate vaccine polysaccharide engineering; molecular only,no,no
30891316,exclude,none,in-vitro antibacterial leaf extract; S typhi test organism,no,no
29611511,maybe,L3,TaqMan array outbreak febrile screening; diagnosed typhoid outbreak,no,no
29588404,exclude,none,typhoid toxin pathogenesis in nontyphoidal Salmonella; molecular,no,no
36204615,exclude,none,narrative review CHIM enteric fever immunology,no,no
26730299,exclude,none,systematic review non-typhoid Salmonella myocarditis,yes,no
17219928,exclude,none,food-industry sanitation; paratyphi carrier incidental,no,no
1523824,exclude,none,non-eligible language,no,yes
40109447,exclude,none,gonorrhoeae NAAT; S typhi only control organism,no,no
37241946,exclude,none,food essential oil antimicrobial; S Typhi test organism,no,no
32551240,exclude,none,Vi vaccine immune assay; malignancy immunodeficiency not typhoid,no,no
32419807,exclude,none,in-vitro antimicrobial bark oil; S typhi test organism,no,no
1720777,exclude,none,LPS epitope mapping antibodies; molecular only,no,no
27145777,exclude,none,bacteriocin in-vitro antibacterial; S typhi test organism,no,no
28160653,exclude,none,biosensor cell viability; S typhi test organism,no,no
10394010,exclude,none,in-vitro ciprofloxacin neutrophil killing; S typhi test organism,no,no
6101592,exclude,none,conjugative pili biochemistry; molecular only,no,no
42256336,exclude,none,cockroach vector transmission model; not human diagnostic,no,no
1340559,exclude,none,conceptual sepsis classification; no typhoid diagnostic data,no,no
7271664,exclude,none,fowl typhoid chickens; veterinary not human,no,no
39740795,exclude,none,typhoid vaccine neuroinflammation EEG; not diagnostic,no,no
39092162,exclude,none,waterborne disease clustering; typhoid incidence no confirmation,no,no
16221297,exclude,none,fowl typhoid chicken immunity model; veterinary,no,no
10759573,exclude,none,travelers vaccine immunogenicity; no typhoid positivity,no,no
26180063,exclude,none,narrative review invasive Salmonella diagnosis and AMR,no,no
16483049,exclude,none,non-trauma surgical deaths; typhoid perforation incidental,no,no
38213749,exclude,none,AMR phylogenetics typhoid isolates; genomics focus,no,no
34490148,exclude,none,Salmonella diarizonae genomics children; not typhoid diagnostic,no,no
10899911,exclude,none,murine typhoid caspase pathogenesis; molecular,no,no
16706945,exclude,none,travelers immigrants illness spectrum; typhoid incidental,no,no
31282380,exclude,none,fowl typhoid molecular evolution; veterinary,no,no
1410902,exclude,none,imported tropical diseases overview; no diagnostic data,no,no
37030087,exclude,none,volunteers occupational tropical infections; no diagnostic data,no,no
30072981,exclude,none,murine Typhimurium brain colonization; pathogenesis,no,no
28277779,exclude,none,fowl typhoid epidemiology Brazil; veterinary poultry,no,no
18820072,exclude,none,bacteriophage fowl typhoid gallinarum; veterinary molecular,no,no
9876831,exclude,none,competitive exclusion Salmonella gallinarum chickens; veterinary,no,no
40911532,exclude,none,HBV coinfection prevalence; typhi rapid test special population,no,no
22382103,exclude,none,pediatric enterocutaneous fistula; typhoid perforation incidental,no,no
